"stop_id","stop_calle","stop_esquina","stop_lon","stop_lat","coord"
7763,"MANUEL DE ESCALADA 2725","ESQ CAPDEVILA",-64.1414649057,-31.3783012408,"-64.14166150727465,-31.37877784148751,0"
7764,"AV. DR. ARTURO CAPDEVILA 1659","ESQ. M. POSTORINO",-64.1425900208,-31.379424342,"-64.14274904088427,-31.37914645457464,0"
7765,"AV. DR. ARTURO CAPDEVILA 1945","ESQ. M. CHILAVERT",-64.1455144461,-31.3798365779,"-64.14573805381616,-31.37976256600857,0"
7766,"MARTINIANO CHILAVERT 2477","ESQ  SETUBAL",-64.1459165878,-31.3811845014,"-64.14662068086692,-31.38119325915593,0"
7767,"MARTINIANO CHILAVERT 2357","ESQ LOCALLINO",-64.1457837583,-31.3825293964,"-64.14661408427489,-31.38253911383379,0"
7768,"DIAGONAL ICA 2037","ESQ MISMICAT",-64.1475454762,-31.382855982,"-64.14884285966491,-31.38281525893216,0"
7769,"DIAGONAL ICA 1600  ","ESQ  MONDOLMA",-64.1519072995,-31.3841722408,"-64.15326032372252,-31.3841808009641,0"
7770,"PINAGASTA 1919","ESQ  PUERTO RICO",-64.154259792,-31.3854294682,"-64.15491158730225,-31.385282859427,0"
7771,"PINAGASTA 1717","ESQ  PAYSANDU",-64.1555933214,-31.386830252,"-64.15648278169512,-31.38693557222692,0"
7772,"PINAGASTA 1527","ESQ SANTISO Y MOSCOSO",-64.1573105469,-31.3887217678,"-64.15810313512571,-31.38867983931122,0"
7773,"SALTA 403","ESQ  CATAMARCA",-64.1762276793,-31.4121295134,"-64.17676458380322,-31.41285141633644,0"
7774,"SALTA 257","ESQ  OLMOS",-64.1772883442,-31.4148132464,"-64.17755779476806,-31.41477346483915,0"
7775,"OBISPO SALGUERO  015 ","ESQ ROSARIO DE SANTA FE (EX  HOSPITAL SAN ROQUE)",-64.1782033804,-31.4175407784,"-64.17880729704665,-31.41772739704342,0"
7776,"CORRIENTES 319","ESQ CHACABUCO",-64.1808308783,-31.4205251089,"-64.18114164752601,-31.42071512433292,0"
7777,"ITUZAINGO 340","ESQ. PASAJE BOVERI",-64.1814309021,-31.4208677027,"-64.18291199890533,-31.42043112441757,0"
7778,"ITUZAINGO 484","ESQ RONDEAU",-64.1823036517,-31.4226275088,"-64.18381769415682,-31.42257334765441,0"
7779,"ITUZAINGO 774","ESQ  DERQUI",-64.1841467045,-31.4254215127,"-64.18522407979694,-31.42593944306261,0"
7780,"MAURICIO YADAROLA","ESQ. PANAHOLMA",-64.1613556476,-31.3904972918,"-64.16107039538913,-31.39096763810372,0"
7781,"MINISTALALO 1480","ESQ  SANTISO Y MOSCOSO",-64.1580607058,-31.389166327,"-64.15735581844507,-31.38944324710344,0"
7782,"MINISTALALO 1686  ","ESQ  PAYSANDU",-64.1568724529,-31.387787892,"-64.15585026349254,-31.3877341234844,0"
7783,"MINISTALALO 1898","ESQ  PUERTO RICO",-64.1551671858,-31.3858893955,"-64.15433434737643,-31.38599637944353,0"
7784," OBISPO MALVAR Y PINTO 1998","ESQ  ISASI DE ISASMENDI",-64.1524246813,-31.3849286116,"-64.15274229257767,-31.385651650508,0"
7785,"OBISPO MALVAR Y PINTO 2190","ESQ  MANUELA MAGORGA",-64.1517401214,-31.3845385921,"-64.15119775638917,-31.38389926648643,0"
7786,"DIAGONAL ICA 2110","ESQ  RANCAGUA",-64.1491840397,-31.3831051319,"-64.14814832724679,-31.38270021264874,0"
7787,"MACATINI 151","ESQ CHILAVERT",-64.1468318798,-31.3825084265,"-64.14673479179952,-31.38269294328336,0"
7788,"MARTINIANO CHILAVERT 2600","ESQ CAPDEVILA",-64.1464784895,-31.3804159154,"-64.14647697698666,-31.38014182433732,0"
7789,"AV. DR. ARTURO CAPDEVILA 2060","ESQ. M. POSTORINO",-64.1446471622,-31.3797027983,"-64.14417178006578,-31.3795526264479,0"
7790,"MANUEL DE ESCALADA 2940","ESQ  J. QUESADA",-64.1429026625,-31.3787638971,"-64.14156891713593,-31.37847593624225,0"
7791,"MANUEL DE ESCALADA 3140","ESQ  RIO PASAJE",-64.1418037769,-31.374037709,"-64.1414889080036,-31.37421301720152,0"
7792,"MANUEL DE ESCALADA 3350","ESQ T. DE ROCAMORA",-64.1413924532,-31.3717912482,"-64.14149028096081,-31.37186242936896,0"
7793,"MANUEL DE ESCALADA 3550","ESQ  J. CHORROARIN",-64.1409336117,-31.3699296877,"-64.14145268890729,-31.36965571301484,0"
7794,"MANUEL DE ESCALADA 3670","ESQ F DE ALARCON",-64.1403479007,-31.3680640967,"-64.14147189102577,-31.36771617563747,0"
7795,"FRANCISCO DE ALARCON 2105","ESQ  M. POSTORINO",-64.1421889727,-31.3675581898,"-64.14281176092199,-31.36730477327293,0"
7796,"FRANCISCO DE ALARCON 1975","ESQ  DIAZ COLODRERO",-64.1449612667,-31.3669845414,"-64.14481212295853,-31.36730418960552,0"
7797,"FRANCISCO DE ALARCON 1865","ESQ  GRANADERO TOVA",-64.1464795731,-31.3670965175,"-64.14675892025477,-31.3673020706752,0"
7798,"AV. RANCAGUA 3750","ESQ. AV. LENADRO N. ALEM",-64.1470126683,-31.3659155075,"-64.14763624937278,-31.36604510776349,0"
7799,"BARTOLOME HIDALGO1783","ESQ  GELLY Y OBES",-64.1477734432,-31.3597303785,"-64.14841302811306,-31.35957608380277,0"
7800,"JOSE LUIS ORREGO 4900","ESQ. B. ROLDAN",-64.151126224,-31.3534668566,"-64.15156931563828,-31.35363540764828,0"
7801,"GERMAN BERDIALES 1632","ESQ FO. DEL PRADO",-64.1505720182,-31.3522902952,"-64.15030478507958,-31.35246760782068,0"
7802,"GERMAN BERDIALES 1792","ESQ  RANCAGUA",-64.1481875665,-31.3523158939,"-64.14804276402323,-31.35244845185521,0"
7803,"AV. RANCAGUA 554","PASANDO PUNTA DE LINEA VILLA RETIRO",-64.147595898,-31.3458179273,"-64.14748925376881,-31.34552637094666,0"
7804,"AV. JAPON 565","ESQ. RANCAGUA (COLEGIO OLEGARIO VICTOR ANDRADE)",-64.1482819225,-31.3422811071,"-64.14858947331774,-31.34209180002609,0"
7805,"AV. RANCAGUA 3606","ESQ  J. PONS",-64.1474197248,-31.3683543003,"-64.14779731837754,-31.36846047385356,0"
7806,"AV. RANCAGUA 3317","ESQ  SAN FERNANDO",-64.1475727113,-31.3714235445,"-64.14785478524233,-31.37172390396405,0"
7807,"AV. RANCAGUA 3149","ESQ  E. MAGAN",-64.1475914066,-31.3733830229,"-64.14785129016759,-31.37382249307794,0"
7808,"AV. RANCAGUA 2929","ESQ L. VERNET (CPC RANCAGUA)",-64.1477341189,-31.3764687314,"-64.14789921350564,-31.37643948874247,0"
7809,"AV. RANCAGUA 2677","ESQ  CAPDEVILA (FTE MARIANO MAX)",-64.1476653044,-31.378906932,"-64.14790550215332,-31.37911339162388,0"
7810,"AV. DR. ARTURO CAPDEVILA 1639","ESQ. FLORENCIA",-64.1499027997,-31.3788052518,"-64.15000752022864,-31.37906495432985,0"
7811,"GRAL. JUAN JOSE VIAMONTE 1455","PASANDO SUIPACHA",-64.1689753534,-31.400208694,"-64.16963925668874,-31.40036519490757,0"
7812,"GRAL. JUAN JOSE VIAMONTE 1209","ESQ  CHARCAS",-64.1680581248,-31.4031330513,"-64.16868030630825,-31.40295719425022,0"
7813,"GRAL. JUAN JOSE VIAMONTE 1045","ENTRE BUCHARDO E IBARLBALZ",-64.1672588811,-31.4051156184,"-64.16793623148313,-31.40480214623386,0"
7814,"GRAL. JUAN JOSE VIAMONTE 600","ESQ  ONCATIVO (TROLUBUSES)",-64.1662099252,-31.4090280681,"-64.16641778235034,-31.40915457097597,0"
7815,"SARMIENTO 1325","ESQ  J. RIOS",-64.1667020417,-31.4107196887,"-64.16684121372782,-31.41051825828568,0"
7816,"SARMIENTO 1130","ESQ  D. LUQUE",-64.1694308966,-31.4110009496,"-64.16928864148615,-31.41119962679547,0"
7817,"SARMIENTO 829","ESQ O. LAGOS",-64.1723339139,-31.412501446,"-64.17258135105931,-31.41209507084606,0"
7818,"BV. GUZMAN","ESQ CATAMARCA (FTE CONTROL  EPEC)",-64.1750099269,-31.4142906258,"-64.17546713596533,-31.41411174220201,0"
7819,"BV. GUZMAN 020","ESQ  ROSARIO DE SANTA FE",-64.1752481466,-31.4189574815,"-64.176147629364,-31.41820405379734,0"
7820,"SAN JERONIMO","ESQ SAN MARTIN (PZA SAN MARTIN)",-64.183192521,-31.4171226876,"-64.18386616429189,-31.4172238092138,0"
7821,"AV. CJAL. FELIPE BERNARDINELLI 3000","ESQ  JAVIER DIAZ",-64.1938986404,-31.4453676963,"-64.19398170122851,-31.44573095289989,0"
7822,"AV. CJAL. FELIPE BERNARDINELLI 3160","ESQ. B. VARELA (CARREFOUR EXPRESS)",-64.1938274601,-31.4478584386,"-64.19432747013096,-31.44789622681682,0"
7823,"AV. CJAL. FELIPE BERNARDINELLI 3370","ESQ  LUIS M. DRAGO",-64.1940623499,-31.4498808517,"-64.19458629534428,-31.45027714444073,0"
7824,"AV. CJAL. FELIPE BERNARDINELLI 3578","ESQ  TENIENTE BEAM",-64.1947905406,-31.451670914,"-64.19504456789862,-31.45227708514373,0"
7825,"TENIENTE BEAM 110","ESQ  BIELSA",-64.1978957746,-31.451610769,"-64.19836785361242,-31.45175535955343,0"
7826,"RAFAEL BIELSA 3700","J. GUARDADO",-64.1985796043,-31.4531323326,"-64.19892366178006,-31.45328013860472,0"
7827,"JOSE GUARDADO 011","ESQ  VS SARSFIELD",-64.2006895011,-31.4527154455,"-64.20048097217507,-31.45305354268078,0"
7828,"VIÑA DEL MAR 3742","ESQ TAFI",-64.2022353413,-31.4535568764,"-64.20251277964576,-31.45339421183901,0"
7829,"VIÑA DEL MAR 3840","ESQ HONOLULU",-64.2027186066,-31.4544117652,"-64.20288977990869,-31.45478413695373,0"
7830,"VIÑA DEL MAR 3994","ESQ  EL TIROL",-64.2030836819,-31.4561586154,"-64.20333233342733,-31.45645880441979,0"
7831,"EL TIROL 350","ESQ PIRIAPOLIS",-64.2041099189,-31.4561737906,"-64.20447098912661,-31.4563081716545,0"
7832,"EL TIROL 486","ESQ CANARIAS",-64.2058420673,-31.4558187869,"-64.20614539814616,-31.45598107825508,0"
7833,"ACAPULCO 3100","ESQ MONACO",-64.2078977633,-31.4572082281,"-64.20821054441421,-31.45738208529127,0"
7834,"ACAPULPO 4370 ","ESQ TAHATI",-64.2088495829,-31.4603184491,"-64.20902392814702,-31.46016239473357,0"
7835,"MAR DE AJO 479","ESQ CAPRI",-64.2072705217,-31.4608348947,"-64.20754817101272,-31.46095560452868,0"
7836,"CAPRI 4250","ESQ  MONTECARLO",-64.2063360056,-31.4589501313,"-64.20665146292143,-31.4592966741937,0"
7837,"CAPRI 4050","ESQ  MONACO",-64.2060414793,-31.457990818,"-64.20632902785084,-31.45810627609357,0"
7838,"CAPRI 4005","ESQ  EL TIROL",-64.2056289634,-31.4562872255,"-64.20584022367429,-31.45621704065019,0"
7839,"EL TIROL 363","ESQ  PIRIAPOLIS",-64.204787836,-31.4563634106,"-64.2047039854216,-31.4563532363529,0"
7840,"EL TIROL 200","ESQ  VIÑA DEL AMR",-64.2033458582,-31.4565558745,"-64.20344674367811,-31.45660557598199,0"
7841,"VIÑA DEL MAR 3855","ESQ  HONOLULU",-64.202768127,-31.4549136621,"-64.20283890490379,-31.4550293720235,0"
7842,"VIÑA DEL MAR 3710","ESQ  PASTOR TABOADA",-64.2022226073,-31.4529235548,"-64.20229204566012,-31.45291395905962,0"
7843,"DR. OSCAR COCCA 317","ESQ  VS SARSFIELD",-64.2007479297,-31.4520125258,"-64.20079523032801,-31.45217711775824,0"
7844,"BERNARDO MACEDA 1978","ESQ  RAFAEL BIELSA",-64.1988137779,-31.452462035,"-64.1988317077039,-31.45255678229572,0"
7845,"AV. CJAL. FELIPE BERNARDINELLI","ESQ BOSCH-BEAM",-64.1947051152,-31.4519347956,"-64.19492575559637,-31.45214195595322,0"
7846,"AV. CJAL. FELIPE BERNARDINELLI 3300","ESQ INCHAUSPE",-64.1941185292,-31.4496772771,"-64.19440603818113,-31.44972068203495,0"
7847,"AV. CJAL. FELIPE BERNARDINELLI 3100","ESQ  CHANETON (CARREFOUR EXPRESS)",-64.1936180819,-31.4470635684,"-64.19408811017708,-31.44709943762543,0"
7848,"AV. CJAL. FELIPE BERNARDINELLI 2941","PASANDO LARRETA",-64.1933090291,-31.4449264698,"-64.1937435818345,-31.44511211549967,0"
7849,"AV. EMILIO OLMOS 480","ENTRE SALTA Y SGO DEL ESTERO",-64.1768117604,-31.415465008,"-64.17723621970742,-31.41553223017701,0"
7850,"AV. 24 D SEPTIEMBRE 770","ESQ. OVIDIO LAGOS",-64.1710230233,-31.4151121376,"-64.17145687036749,-31.41537641742792,0"
7851,"FRAY MAMERTO ESQUIU 394","ESQ  CATAMARCA",-64.1713438858,-31.4131158277,"-64.1714220934888,-31.41320433200029,0"
7852,"FRAY MAMERTO ESQUIU 594","ESQ ONCATIVO",-64.172127695,-31.4111898289,"-64.17214834977092,-31.41108460516737,0"
7853,"FRAY MAMERTO ESQUIU 880","ESQ  IBARLBALZ",-64.1730566583,-31.4079192427,"-64.17327956361059,-31.40806307265153,0"
7854,"AV. DR. ARTURO CAPDEVILA 1582","ESQ. PARANAIBA",-64.1509642952,-31.3789766594,"-64.15110346032242,-31.37886629501099,0"
7855,"COSENZA 180","ESQ  RANCAGUA",-64.1482263812,-31.3802012047,"-64.14796347671974,-31.3805094947227,0"
7856,"AV. RANCAGUA 2648","ESQ  CAPDEVILA (FTE MARIANO MAX)",-64.147532451,-31.3792286962,"-64.14777250612717,-31.37923712991989,0"
7857,"AV. RANCAGUA 2900","ESQ SAN FRANCISCO (CPC RANCAGUA)",-64.1475643704,-31.3760046944,"-64.14776301402185,-31.3762229877558,0"
7858,"AV. RANCAGUA 3194","ESQ  E. MAGAN",-64.147478629,-31.373576173,"-64.14773508019663,-31.37388191367458,0"
7859,"AV. RANCAGUA 3364","ESQ  FERNANDO ABRAMO",-64.1474254172,-31.3714124279,"-64.14768581344079,-31.37151457960951,0"
7860,"CNEL. JOSE JAVIER DIAZ 346","ESQ KORN",-64.1926120301,-31.4459695252,"-64.19283956313552,-31.44616157568391,0"
7861,"CNEL. JOSE JAVIER DIAZ 458","ESQ R. GARCIA",-64.1906275245,-31.4465712675,"-64.19080204173282,-31.44656595493051,0"
7862,"CNEL. JOSE JAVIER DIAZ 600","ESQ VALPARAISO",-64.1872106456,-31.4466777923,"-64.18706767948555,-31.44670273638648,0"
7863,"CNEL. JOSE JAVIER DIAZ 886","ESQ NORES MARTINEZ",-64.1831782006,-31.4466501329,"-64.18321726269552,-31.44670930897782,0"
7864,"CNEL. JOSE JAVIER DIAZ 1064","ESQ M. GARLOT",-64.179700927,-31.4467056654,"-64.17962114127754,-31.44672901504325,0"
7865,"CNEL. JOSE JAVIER DIAZ 1272","ESQ RICHIERI",-64.1773700759,-31.4467234664,"-64.17723676023383,-31.44674360404003,0"
7866,"PEDRO JOSE DE PARRAS 1310","ESQ RICHIERI",-64.1762937814,-31.4456187792,"-64.17650718051696,-31.44573833376407,0"
7867,"AV. PABLO RICHIERI 2767","ESQ TANDIL",-64.1761232123,-31.4434080639,"-64.17657952653292,-31.44379158209667,0"
7868,"AV. PABLO RICHIERI","ESQ CRUZ ROJA",-64.1762231695,-31.4418856304,"-64.17655257331357,-31.44205361898646,0"
7869,"AV. PABLO RICHIERI 2200","FTE SECRETARIA DE AMBIENTE DE CBA",-64.1757454223,-31.4372006886,"-64.17591579092016,-31.43732229194239,0"
7870,"CONCEPCION ARENAL 1210","ESQ GENARO PEREZ",-64.1758419371,-31.434805529,"-64.17626955882138,-31.43501947331416,0"
7871,"CONCEPCION ARENAL 1000","ESQ PAUNERO (TRIBUNALES FEDERALES)",-64.1786044128,-31.4342195558,"-64.17897074743364,-31.4341683816964,0"
7872,"CONCEPCION ARENAL","FTE CORDOBA LAWN TENNIS CLUB",-64.1816389343,-31.4328852708,"-64.18194968919434,-31.43308342180377,0"
7873,"AV. NACIONES UNIDAS 200","FTE HOSP PRIVADO",-64.1990552236,-31.4420732062,"-64.19958474095066,-31.44250971321946,0"
7874,"AV. NACIONES UNIDAS 457","ESQ LAMARTINE (CTRO VECINAL)",-64.2017141652,-31.4417587588,"-64.20199272940474,-31.44216196347016,0"
7875,"AV. NACIONES UNIDAS 600"," ESQ  CORRO",-64.2042896378,-31.4413595307,"-64.2042534446596,-31.44179136475394,0"
7876,"AV. NACIONES UNIDAS 860","ESQ  PASO DE  LOS ANDES",-64.2072577798,-31.4406609029,"-64.20777718150755,-31.44107333711657,0"
7877,"AV. NACIONES UNIDAS 1194","ESQ. B. FERREYRA",-64.2100109186,-31.4399958485,"-64.20975163385728,-31.44065523897116,0"
7878,"AV. NACIONES UNIDAS 1400","ESQ  LASPIUR",-64.211738898,-31.4399081058,"-64.21141143609513,-31.44032437701893,0"
7879,"JUAN KRONFUS 2571","R. DE IGARZABAL",-64.2107751113,-31.4390882218,"-64.21163802259312,-31.43954015727083,0"
7880,"JUAN KRONFUS 2505","ESQ GOICOECHEA",-64.2090776557,-31.4384916828,"-64.21060867827514,-31.43875826456495,0"
7881,"JUAN KRONFUS 2305","ESQ ROMAGOZA",-64.208262187,-31.4371141769,"-64.20887719719244,-31.43758985398448,0"
7882,"EMILIO ACHAVAL 2117","ESQ. B. SORIA",-64.2079001308,-31.4364609248,"-64.20844095007446,-31.43679437941225,0"
7883,"EMILIO ACHAVAL 2055","ESQ  M. FERREYRA",-64.2074201823,-31.4350453841,"-64.20807705110434,-31.43557238662394,0"
7884,"VENUS ","ESQ ALEJANDRO DUMAS",-64.2082373065,-31.4344520955,"-64.20856202104149,-31.43470758793696,0"
7885,"ALCALA 1021","ESQ  E. ACHAVAL",-64.2070272077,-31.4335328727,"-64.20765812738581,-31.43313421927909,0"
7886,"ALCALA 900","ESQ PASO DE LOS ANDES",-64.206566151,-31.4336617223,"-64.20634113294184,-31.43338132928825,0"
7887,"ALCALA 715","ESQ E. GONZALEZ",-64.2031795153,-31.4342984916,"-64.20329882192218,-31.43398192613649,0"
7888,"ELPIDIO GONZALES 1600","ESQ  RUFINA ZADO",-64.2021933732,-31.4317423696,"-64.20245494222621,-31.43225799367831,0"
7889,"ELPIDIO GONZALEZ 1475","ESQ ZABALETA",-64.2014992706,-31.4291977332,"-64.20153535257865,-31.429242257911,0"
7890,"AV. JULIO A. ROCA 812 ","ESQ  ZARRAGA",-64.2035038287,-31.4280701193,"-64.20365134065382,-31.4285609929699,0"
7891,"AV. JULIO A. ROCA 1034","ESQ MISIONES (UNA CUADRA ANTES)",-64.2064324932,-31.4279516842,"-64.20744132276234,-31.42773928995008,0"
7892,"AV. JULIO A. ROCA 1272","ESQ LA PAMPA",-64.2080013241,-31.4288397583,"-64.20922133816235,-31.42835784322536,0"
7893,"RIO NEGRO 1371","ESQ  DELLEPIANNE",-64.2083591644,-31.4273001879,"-64.21004681355899,-31.42704104437737,0"
7894,"RIO NEGRO  1243","ESQ  PERU",-64.2085231175,-31.4248153987,"-64.20955246702221,-31.42495281605065,0"
7895,"RIO NEGRO 1009","ESQ ANGELO DE PEREDO",-64.208198207,-31.4217463759,"-64.2090296980864,-31.42251977609955,0"
7896,"RIO NEGRO  900","ESQ  F. RIVERA",-64.2079183643,-31.4196741712,"-64.20854861328527,-31.42061534551861,0"
7897,"RIO NEGRO 651","ESQ F. AGUILAR",-64.2072117037,-31.417100458,"-64.20781334235304,-31.41788897447646,0"
7898,"RIO NEGRO 539","ESQ. BATALLA DE CEPEDA",-64.2067702225,-31.415225732,"-64.20706908116554,-31.41543489022486,0"
7899,"PARAGUAY 117","ESQ 27 DE ABRIL",-64.2004945859,-31.4125845594,"-64.20091388702318,-31.41310047800499,0"
7900,"CNEL. AGUSTIN OLMEDO 076","ESQ. 9 DE JULIO",-64.1993762643,-31.4097989857,"-64.19989340023726,-31.41041864890405,0"
7901,"SANTA FE 364","ESQ  LA RIOJA",-64.1991016623,-31.4066843548,"-64.2000272600948,-31.40690311674436,0"
7902,"SANTA FE 783","ESQ  MARINO BENITEZ",-64.197485939,-31.4021670434,"-64.19825226585034,-31.40269441824481,0"
7903,"BV. CASTRO BARROS","ESQ. ZELAYA (CASA CUNA)",-64.1970030272,-31.3985744339,"-64.19780125078135,-31.39905760153344,0"
7904,"JORGE ZAPIOLA 194","ESQ  T. GUIDO",-64.1969084621,-31.3960411036,"-64.19729065792207,-31.39620728463669,0"
7905,"JORGE ZAPIOLA 400","ESQ  COLOMBRES",-64.1941484865,-31.394520385,"-64.1951877883037,-31.39517367027505,0"
7906,"JORGE ZAPIOLA 500","ESQ  BV LOS ANDES",-64.1939057978,-31.3946790766,"-64.19359448854189,-31.3944057684871,0"
7907,"BV. LOS ANDES 1070","ESQ JERONIMO CORTEZ",-64.1914262893,-31.3927889411,"-64.19289515807637,-31.39242467888318,0"
7908,"MENDOZA 1731","ESQ  RAMIREZ DE ARELLANO",-64.1903384205,-31.3931659434,"-64.19097144024696,-31.39400981142239,0"
7909,"JERONIMO LUIS DE CABRERA 1017","ESQ RODRIGUEZ PEÑA",-64.188859264,-31.3949022719,"-64.19038905503976,-31.39565096553864,0"
7910,"JERONIMO LUIS DE CABRERA 819","ESQ JUSTO J. URQUIZA",-64.18623,-31.396795587,"-64.187817508514,-31.39644678317145,0"
7911,"JERONIMO LUIS DE CABRERA 635","ESQ LAVALLEJA",-64.1849464677,-31.3971716563,"-64.1852093472709,-31.39724596697391,0"
7912,"JERONIMO LUIS DE CABRERA 333","ESQ SUCRE",-64.1820446351,-31.3982829301,"-64.18270730310822,-31.39803728150924,0"
7913,"POTOSI 1100","ESQ DAVID LUQUE",-64.1713120967,-31.4014497703,"-64.17313178915279,-31.40205877398567,0"
7914,"POTOSI 188","ESQ J. RIOS",-64.1688753803,-31.4007661339,"-64.17073323158193,-31.40140810848915,0"
7915,"GRAL. JUAN JOSE VIAMONTE 1333","ENTRE POTOSI Y COCHABAMBA",-64.1680163333,-31.4009671364,"-64.16930444202581,-31.40131613898484,0"
7916,"GRAL. JUAN JOSE VIAMONTE 471","ENTRE SARMIENTO Y CATAMARCA",-64.1652267605,-31.4112111265,"-64.16569546961654,-31.41110320708422,0"
7917,"GRAL. JUAN JOSE VIAMONTE 219","ESQ 24 DE SEPTIMBRE",-64.1646740448,-31.413626458,"-64.16493170277109,-31.41314475403943,0"
7918,"25 DE MAYO 1307","ESQ  J.RIOS",-64.1658006748,-31.4140277608,"-64.16538908716656,-31.41469871647862,0"
7919,"25 DE MAYO 1115","ESQ D. LUQUE",-64.1688169616,-31.4147994847,"-64.16779942646747,-31.41539043287958,0"
7920,"25 DE MAYO 843  ","ESQ  O. LAGOS",-64.1714121584,-31.4160816388,"-64.1713535150399,-31.41634214362557,0"
7921,"BV. JUAN DOMINGO PERON 068","ESQ SAN JERONIMO",-64.1748511955,-31.4183353832,"-64.1759514596029,-31.41942123620225,0"
7922,"BV. JUAN DOMINGO PERON ","FRENTE VIEJA TERMINAL DE OMNIBUS",-64.1729460204,-31.4224923418,"-64.17463229719621,-31.42272734755474,0"
7923,"BV. JUAN DOMINGO PERON ","FRENTE NUEVA TERMINAL DE ONMIBUS",-64.1704046899,-31.4253088847,"-64.17119777254899,-31.42499590746105,0"
7924,"BAJADA PUCARA 1970","FTE. HOSPITAL SAN ROQUE",-64.1698972874,-31.4292667373,"-64.1696946023214,-31.42850165967101,0"
7925,"REVOLUCION DE MAYO 1200","ESQ  LA CORUÑA",-64.1691776197,-31.4338751315,"-64.16978341651574,-31.43314408044609,0"
7926,"AV. MADRID 2323","ESQ. LEON",-64.1690900388,-31.4359030285,"-64.16889763944678,-31.43598711311065,0"
7927,"AV. MADRID","ESQ. MALAGA (EPEC)",-64.1686525611,-31.4380791045,"-64.16886681259278,-31.43804982330012,0"
7928,"AV. MADRID 2450 ","ESQ. CRUZ ROJA",-64.1689344459,-31.4406248436,"-64.16887912255027,-31.44024556072022,0"
7929,"CRUZ ROJA ARGENTINA 226","FRENTE ESTACION DE EPEC",-64.1702553218,-31.440596867,"-64.17075119739199,-31.44057731377373,0"
7930,"CRUZ ROJA ARGENTINA 1300","ESQ  RICHIERI",-64.1751897922,-31.4414984728,"-64.17646909515807,-31.44127260605186,0"
7931,"CRUZ ROJA ARGENTINA","FRENTE HOSPITAL MILITAR",-64.1791636087,-31.4421584549,"-64.17997103265489,-31.44171732630542,0"
7932,"CRUZ ROJA ARGENTINA","ESQ  NORES MARTINEZ",-64.1821230048,-31.4429534631,"-64.18243694614189,-31.44198166290817,0"
7933,"CRUZ ROJA ARGENTINA 900","ESQ  VALPARAISO",-64.1850634732,-31.443213089,"-64.18570084341737,-31.44232996484221,0"
7934,"CRUZ ROJA ARGENTINA","PASANDO ROTONDA DE VALPARAISO",-64.1873815846,-31.4435995548,"-64.18796755027628,-31.44258799206356,0"
7935,"CRUZ ROJA ARGENTINA","ESQ BERNARDINELLI",-64.1922338117,-31.4434489157,"-64.19316431466481,-31.44323195348148,0"
7936,"CONCEPCION ARENAL","FTE. CORDOBA LAWN TENIS",-64.1821170293,-31.4331874317,"-64.18184592034957,-31.43326407535741,0"
7937,"CONCEPCION ARENAL 1000","ESQ PAUNERO (TRIBUNALES FEDERALES)",-64.1792357768,-31.4340578121,"-64.17899607153814,-31.43431272284654,0"
7938,"CONCEPCION ARENAL 1300","ESQ RICHIERI (CDAD DE LAS ARTES)",-64.1763943939,-31.4352598084,"-64.17595298684965,-31.4352673788099,0"
7939,"AV. PABLO RICHIERI 2100","FRENTE HOSP. FERREYRA (EX ESPAÑOL)",-64.1762644478,-31.4361683276,"-64.1759341900751,-31.43625044897622,0"
7940,"AV. PABLO RICHIERI 2300","ESQ LUIS VELEZ",-64.1765656419,-31.4390031384,"-64.1764480658421,-31.43923593556801,0"
7941,"AV. PABLO RICHIERI 2652","PASANDO CRUZ ROJA",-64.1768977354,-31.442066713,"-64.17676580283289,-31.44225355296123,0"
7942,"CNEL. JOSE JAVIER DIAZ 1083","ESQ  GARLOT",-64.1785881687,-31.4462896884,"-64.17916453896444,-31.44662383152134,0"
7943,"CNEL. JOSE JAVIER DIAZ 1464","ESQ NORES MARTINEZ",-64.1817128606,-31.4464009775,"-64.18249058148163,-31.4466011059706,0"
7944,"CNEL. JOSE JAVIER DIAZ 771","ESQ VALPARAISO",-64.1860541232,-31.4466442854,"-64.18641449372804,-31.44660955185781,0"
7945,"CNEL. JOSE JAVIER DIAZ 519","ESQ  C BUNGE",-64.1893658247,-31.4465265079,"-64.18977851242546,-31.44662257293223,0"
7946,"CNEL. JOSE JAVIER DIAZ 387","ESQ BERNARDINELLI",-64.1931724824,-31.4458705436,"-64.19344071358916,-31.44595456169516,0"
7947,"AV. MALAGUEÑO 1500","ESQ. LUIS NAZARIO",-64.1750876985,-31.4411958401,"-64.17489140297624,-31.44131109359811,0"
7948,"AV. MALAGUEÑO 1769",,-64.172057716,-31.4407222982,"-64.17167019572744,-31.44081090512048,0"
7949,"AV. MALAGUEÑO 1900","  ESQ. AV. MADRID",-64.1698268176,-31.4401968593,"-64.16911005961653,-31.44054022363794,0"
7950,"AV. MADIRD 2500","ESQ. MURCIA (FTE E.P.E.C.)",-64.1697199924,-31.4370782637,"-64.16870143239279,-31.43746082452908,0"
7951,"AV. MADRID 2333","ESQ. VALLADOLID",-64.1695668309,-31.435588809,"-64.16870484401126,-31.43549353981656,0"
7952,"AV. MADRID 2200","ESQ. LA CORUÑA",-64.1697531057,-31.4331655978,"-64.16873989146905,-31.43361022158901,0"
