stop_id,stop_calle,stop_numero,stop_frente,stop_esquina,stop_entre_a,stop_entre_b,stop_lat,stop_lon
5488,12 de Octubre,2737,,,Melchor Lavin,Monseñor de Andrea,-31.39750331018065,-64.21477694553872
5487,Aguirre Cámara,796,,,Igualdad ,12 de  Octubre,-31.39696282672664,-64.21686097703017
5486,Aguirre Cámara,580,,,Humberto Primo,La Tablada,-31.39893338652302,-64.21768326699943
5485,Aguirre Cámara,424,,,La Rioja,Humberto Primo,-31.40048173213416,-64.2183687202543
5484,La Rioja,3111,,,Paez Molina,Caferata,-31.39991196094584,-64.22098722792805
5483,La Rioja,3309,,,Domingo Zípoli,Esperanto,-31.39920359451139,-64.22320046689069
5482,Domingo Zípoli,481,,,Humberto Primo,La Rioja,-31.39845699907698,-64.22422641553817
5481,Igualdad,3411,,Domingo Zípoli,Alpatacal,Domingo Zípoli,-31.39614342150543,-64.22347908577436
5480,Igualdad,3528,,,Luis Chiviat,Alpatacal,-31.39566967688613,-64.22469641719495
5249,Sagrada Familia,84,,,Dean Funes,9 de Julio,-31.39923793407409,-64.23633120293412
5248,Garcia Martinez,104,,,Caseros,27 de Abril,-31.40206313921874,-64.23767574104389
5245,Venta y Media,4413,,,Arrecifes,Galli,-31.40494500382625,-64.24148422048191
5244,Falucho,326,,,Montoro,Jose Rojo,-31.40332320176913,-64.24281009288991
5247,Garcia Martinez,209,,,Yavi,Duarte Quiroz,-31.40314332892858,-64.23827125169913
5246,Venta y Media,4306,,,Miguel de Sopeña,Garcia Martinez,-31.40548413630866,-64.23991407876652
5241,Duarte Quiroz,4922,,,Antonio de Barcena,Sauce Grande,-31.39929530334322,-64.24471166009184
5240,Duarte Quiroz,5111,,,Luis de la Cruz,Cirilo Correa,-31.3977129030677,-64.24920802053667
5243,Falucho,248,,,Duarte Quiroz,Yavi,-31.40136994525667,-64.24184525879541
5242,Duarte Quiroz,4739,,,Sauce Grande,Quebracho Herrado,-31.39984773754323,-64.24300427765799
5627,Cochabamba,2400,,Virgolini,Jose Casal,Virgolini,-31.39760035412962,-64.15473654792801
5626,Cochabamba,2524,,,Ciriaco Ortiz,Aníbal Troilo,-31.39695249549332,-64.15269465339522
5625,Cochabamba,2739,,,Discépolo,Homero Manzi,-31.39631507611756,-64.15070953445623
5624,Cochabamba,2931,,,Villoldo,Pascual Contursi,-31.39565473249366,-64.14865541220152
5623,Villoldo,1509,,,Bulnes,Suipacha,-31.39345013429394,-64.14928776895891
5622,Bulnes,,3394,Victor Manuel Tercero,Tomas Donvidas,Victor Manuel Tercero,-31.39198675401667,-64.14549948433587
5621,Bulnes,,3609,José de Quevedo,Clemente Villada,José de Quevedo,-31.39135916907044,-64.14298586738371
5620,Bulnes,,3819,Rawson,Tierra del fuego,Rawson,-31.39080404172303,-64.14055683540084
4378,Colón,615,,,Fragueiro,Figueroa Alcorta,-31.41108709704595,-64.19220910420542
4379,Colón,303,,,Sucre,Tucumán,-31.41229658423054,-64.18811728437475
4372,Luis Galeano,2051,,,Gregorio Carreras,Ciudad de Tampa,-31.38366378826797,-64.21667114874535
4373,Ciudad de Tampa,2708,,Claudio Cuenca,Gato y Mancha,Claudio Cuenca,-31.38468281958259,-64.21489061352734
4370,Virgen de la Merced,2457,,,Jose Aguilera,Goyechea,-31.37952074560126,-64.21492558439472
4371,Virgen de la Merced,2217,,,Vera y Zarate,Madre Rubatto,-31.38104931287043,-64.21580236905706
4376,Ciudad de Tampa,2207,,Julián Paz,Juan Pose,Julián Paz,-31.38676139031869,-64.20838197718508
4377,Ciudad de Tampa,2053,,,De la Serna,Progreso,-31.38753022272569,-64.20588117027697
4374,Ciudad de Tampa,2609,,Las Playas,Claudio Cuenca,Las Playas,-31.3852193855249,-64.2133027800566
4375,Ciudad de Tampa,2380,,Alonzo de Rivera,Juan Argañaraz,Alonzo de Rivera,-31.38625180470741,-64.21013166322697
4080,Santiago Baravino,4396,,Colodrero,,,-31.36311270771152,-64.2122922023453
4081,Santiago Baravino,4241,,,Carrizo,Fray Luis Beltrán,-31.36581659460189,-64.21273838804242
4082,Fray Luis Beltrán,2931,,,Galvez,Gabino Ezeiza,-31.36659789758328,-64.21128180042949
4083,Fray Luis Beltrán,2675,,,Gabino Ezeiza,Casariego,-31.36681938566476,-64.20981572574415
4084,Fray Luis Beltrán,2557,,,Miatello,Nahuel Huapi,-31.36712690611368,-64.20767497054436
4085,Fray Luis Beltrán,,,Génova,,,-31.36737703412252,-64.20588775426026
4086,Monseñor Pablo Cabrera,3947,,,Godoy Cruz,Quinquela Martín,-31.37013170219101,-64.20585281170273
4087,Monseñor Pablo Cabrera,3423,,,Drumont,Oribe,-31.37343668644526,-64.2062458094701
4088,Monseñor Pablo Cabrera,3232,,Bv. Los Granaderos,Las Vertientes,Bv. Los Granaderos,-31.37643562652048,-64.20683161285537
4089,Monseñor Pablo Cabrera,2481,,,Rosas de Oquendo,M de San Martin,-31.3800667841314,-64.20754463592736
5630,Cochabamba,2109,,Eufrasio Loza,Garibaldi,Eufrasio Loza,-31.39947096464065,-64.16069085594803
4691,Mercedes de San Martín,3209,,Manuel Quintana,Javier Lopez,Manuel Quintana,-31.37792353599692,-64.22042613188313
4690,Mercedes de San Martín,3379,,,Rodriguez del Busto,Felipe Albornoz,-31.37752122103115,-64.22272936827942
5631,Cochabamba,1911,,Mejico,Av Patria,Mejico,-31.40004109166645,-64.16252346653943
4693,Vera y Zarate,3107,,,Ombu,La Posta,-31.37988606455474,-64.21906239061066
4692,Manuel Quintana,2315,,,Goyechea,Vera y Zarate,-31.37951551421323,-64.22064040494818
4798,Marquina,3009,,,Diaz  de Solis,Vicente Espinel,-31.37806035803342,-64.19295081401833
4799,Marquina,2819,,,Anacreonte,Gongora,-31.38047258011156,-64.19292945044143
4794,Vives,3490,,,Benedetti,Holmberg,-31.37351741966322,-64.19907780505484
4795,Angel Gallardo,1657,,,Aequimedes,Cornelio Saavedra,-31.37401794324261,-64.19659112469053
4796,Sebastián Gaboto,1561,,,Francisco Valles,Francisco Suarez,-31.37519710329232,-64.1952241389478
4797,Sebastián Gaboto,1410,,,Florencio Sanchez,Marquina,-31.37521285254581,-64.19308514211417
4790,Cornelio Saavedra,4014,,Toledo de Pimentel,De los Regidores,Toledo de Pimentel,-31.36902271870112,-64.19613431914368
4791,Toledo de Pimentel,1760,,Blas de Peralta,Blas de Peralta,Blas de Peralta,-31.3689723431181,-64.19723725313513
4792,Martel de Cabrera,228,,,Blas de Peralta,Gaspar de Medina,-31.37102515011852,-64.19819707406657
4793,Martel de Cabrera,109,,,Lopez Correa,Gaspar de Medina,-31.37205146369807,-64.1995599442612
4152,Guasapampa,3529,,,Pública,Calmayo,-31.454472574106,-64.16169357757964
4153,Calmayo,2548,,,Guasapampa,Carlos Paz,-31.45406479022158,-64.16285079104645
4150,Guasapampa,3719,,,Celso Barrios,Pública,-31.45758999885325,-64.16154700939241
4151,Guasapampa,3671,,,Pública,Pública,-31.45610401483727,-64.16164918459388
4156,Copina,2211,,,Amboy,Taninga,-31.45116067732986,-64.16637793588448
4157,Copina,1905,,O´higgins,Ansenusa,O´higgins,-31.45114862628108,-64.16854632121994
4154,Caminiaga,3408,,,Calmayo,Los Hornillos,-31.45264975337571,-64.1636487869349
4155,Copina,2309,,Cerro Colorado,Altautina,Cerro Colorado,-31.45115973202914,-64.16491353110169
5632,Méjico,1111,,Buchardo,Charcas,Buchardo,-31.40194903565781,-64.1621074277663
4158,Copina,1713,,Iñigo de la pascua,Manco Capac,Iñigo de la pascua,-31.45114103419038,-64.17026346005366
4159,Espinoza Amespil,3229,,,Copina,Tomás Lawson,-31.45033806977082,-64.17219684247456
4563,Cno Pajas Blancas,,,Rotonda de Aeropuerto,,,-31.33580865999638,-64.20779681547602
4562,Aeropuerto,,,,,,-31.34029376671955,-64.20762095400882
4561,Aeropuerto,,,,,,-31.34336255107611,-64.20748273634503
4560,Zarate,2468,,,Magallanes,Monseñor Pablo Cabrera,-31.37584072168534,-64.20616489285443
4567,Av La Voz del Interior,,,Rotonda ,,,-31.31976323924128,-64.21460010853508
4566,Publica,,,Constructora Roggio,,,-31.32796122381739,-64.21058697311219
4565,Publica,,,Universidad siglo 21,,,-31.33070684150667,-64.2100373610474
4564,Publica,,,Constructora Roggio,,,-31.33395146258376,-64.20872177275544
4569,Av La Voz del Interior,8190,,,Costa Canal,Av del Japon,-31.31494920482012,-64.21402755843212
4568,Av La Voz del Interior,8450,,R.A.N.O.,,,-31.31629977898259,-64.21615809564713
5010,Lola Mora,,,Agustín Garzón,,,-31.4274074778379,-64.11446741993693
5011,Alejo Bruix,5700,5700,,Benjamín Viel,Burela,-31.42639730856514,-64.11345541943113
4899,Caraguata,,,Grindelia,,,-31.51306361187667,-64.19604643868671
4898,Sunchillo,7689,,,Amancai,Caraguata,-31.51265548050746,-64.19739929256859
5014,San Jerónimo,5411,,,Almagro,Boedo,-31.42452076228936,-64.1165014426609
5015,San Jerónimo,5214,5214,,Zelada,Cangallo,-31.42456837751871,-64.11877988084319
5016,San Jerónimo,5013,,,Callao,Mario Bravo,-31.42461629032393,-64.12124786598521
5017,San Jerónimo,4915,,,Mario Bravo,Ramos Mejías,-31.42466161766986,-64.1225923563793
4893,Publica villa Angelelli,,,,Publica villa Angelelli,Publica villa Angelelli,-31.50509896394619,-64.19494053642545
5019,San Jerónimo,4419,,,Río Uruguay,Río de la Plata,-31.42458910984998,-64.12849728665897
4891,Publica villa Angelelli,,,,Publica villa Angelelli,Publica villa Angelelli,-31.50510797475402,-64.1939926259024
4890,Publica villa Angelelli,,,,Publica villa Angelelli,Publica villa Angelelli,-31.50507463796809,-64.19239728110593
4897,Valparaiso,,,Amancai,,,-31.51313572385147,-64.19287669057101
4896,Valparaiso,,,Amancai,,,-31.51197570914918,-64.19077346860138
4895,Valparaiso,7954,,Callejon Arias,,,-31.50869977672256,-64.19016282142618
4894,Publica villa Angelelli,,,,Publica villa Angelelli,Publica villa Angelelli,-31.50592874333045,-64.194895930002
4419,Baradero,2321,,Altutina,Caminiaga,Altutina,-31.4436468584696,-64.16442539695029
4418,Baradero,2621,,,Rumipal,Guasapampa,-31.44362832178374,-64.1623488367335
4417,Baradero,2829,,,Noroñá,Huascha,-31.44362659409444,-64.16024415087794
4416,Tandil,2845,,,Morón,Noroñá,-31.44256747046948,-64.15944021861236
4415,Baradero,2931,,Morón,Matanza,Morón,-31.44330270948545,-64.15755252592955
4414,Baradero,3116,,Matanza,Matanza,Tres Arroyos,-31.44325659170641,-64.15554728729198
4413,Baradero,3429,,Castañares,Lujan,Castañares,-31.44326245189277,-64.15298171176914
4412,Av Pilar,2837,,Tapalque,Bragado,Tapalque,-31.44426929710515,-64.15181082379326
4411,Luján,2939,,Chascomús,Quilmes,Chascomús,-31.44610415647438,-64.15242050622582
4410,Quilmes,3283,,,Matanza,Tres Arroyos,-31.44642396967506,-64.15578737253622
4969,Los Granaderos,2248,,,Lulio,Espinel,-31.37879202260067,-64.20367799360622
4968,Los Granaderos,2098,,Góngora,Platon,Góngora,-31.38092694350369,-64.20090111350004
4967,Los Granaderos,1946,,,Vives,Argensola,-31.38212813510706,-64.199429985105
4966,Los Granaderos,1740,,Gomez Pereyra,Francisco de Quevedo,Asperger,-31.38377451385934,-64.19735266816265
4965,Los Granaderos,1557,,,Antonio Arcos,Calderon de Barca,-31.38536983049374,-64.19490381472562
4964,Isabel La Católica,1334,,,Santa Fé,Bv. Los Andes,-31.38710297842877,-64.19126574622113
4963,Isabel La Católica,1126,,,Rodriguez Peña,Mendoza,-31.38854625536128,-64.18829058899932
4962,Rodriguez Peña,2154,,,Sarachaga,Isabel La Católica,-31.3897951389678,-64.18754499111115
4961,Baigorri,888,,,Urquiza,Avellaneda,-31.39179573489654,-64.18649009070978
4960,Fragueiro,,2050,,Sarachaga,Baigorrí,-31.39197664096318,-64.1843610211904
5128,Agustín Garzón,2548,,,Yapeyú,Sargento Cabral,-31.42535427722619,-64.15117152999933
5129,Agustín Garzón,2778,,,Juan Rodriguez,Ambrosio Fnes,-31.42555933769987,-64.14878942744076
5124,Agustín Garzón,1774,,,Asunción ,Copiapó,-31.42443204401891,-64.16137086940034
5125,Agustín Garzón,1900,,,Centro América,Galindez,-31.42465707942051,-64.15876197747129
5126,Agustín Garzón,2160,,,Pellegrini,Irigoyen,-31.42488336826808,-64.15630218944278
5127,Agustín Garzón,2346,,,Carlos Tejedor ,San Alberto,-31.42513027609258,-64.15371091408161
5120,Juan Domingo Perón,488,,Terminal Nueva,Poeta Lugones,Bajada Pucará,-31.42475076911016,-64.17182533656305
5121,Juan Domingo Perón,867,,,Bajada Pucará,Esposos Curie,-31.42533871275957,-64.16962953045311
5122,Agustín Garzón,1375,,,Corrientes,Letizia,-31.42407919913606,-64.16646244051186
5123,Agustín Garzón,1574,,,Concordia,Uruguay,-31.42423368576986,-64.16381387272133
5238,Rio Bamba,77,,,Palpa,27 de Abril,-31.39383680367073,-64.25479416514987
5239,Duarte Quiroz,5255,,,Potrerillos,Buceo,-31.39709047115434,-64.25103349681478
5230,Zorzal,413,,,Tablada,Rioja ,-31.38507923602,-64.25972903700304
5231,La Rioja,6457,,,Mirlo,Boyero,-31.3868000491431,-64.25940860656176
5233,Humberto 1º,6103,,,Calandria,Paloma,-31.38657619370024,-64.25814741985087
5234,Humberto 1º,5826,,,Paloma,Nazca,-31.38672463191606,-64.25623822955231
5235,Chancay,463,,,Humberto 1ro,Cano,-31.38849498466382,-64.25231561779148
5236,Chancay,285,,,Santa Rosa ,Del Signo,-31.39033221802523,-64.25320882251016
5237,Chancay,81,,,9 de julio,Chiquirraya,-31.39228011154255,-64.25410938705625
5344,Pública,,,República de China,,,-31.37852484940593,-64.27571974997763
5345,Pública,,,,Bº Las Terrazas,Pública,-31.37854870154171,-64.27187534301748
5341,República de China,,,Rotonda Bº Mis Sueños,,,-31.36302199839611,-64.28142680613098
5342,República de China,,,Rotonda ingreso Villada,,,-31.36676000447056,-64.27920358636185
5343,República de China,,,Rotonda Bº Los Soles,,,-31.37285228480899,-64.2779763414394
5348,Ghandi,,,Manzana 91,,,-31.38361377962215,-64.26936876472529
5349,Ghandi,115,,,Ardizzone,Paglieri,-31.38973749560238,-64.26964386968046
4365,La Hierra,,3894,,Cardeñoza,Los Pozos,-31.36980592427025,-64.21507835195828
4364,Cardeñoza,3117,,La Ramada,Ombu,La Ramada,-31.36749750424703,-64.21582317946717
4367,La Hierra,3141,,,Manuel Oribe,Los Granaderos,-31.35740672766745,-64.21275238493456
4366,La Hierra,3535,,Francisco Drumont,Los Pozos,Francisco Drumont,-31.37120380601465,-64.21536468650332
4361,Fray Luis Beltrán,3130,,,Amicis,Paso de Los Libres,-31.36605042535426,-64.21446230082141
4360,Baravino,4606,,Roberto Cayol,Julio Llanos,Roberto Cayol,-31.3606905007758,-64.21336478769462
4363,Cardeñoza,,,Rotonda Complejo Dinisaurio,,,-31.36580019457852,-64.21861359631758
4362,Fray Luis Beltrán,3286,,Gerónimo Espejo,Paso de Los Libres,Gerónimo Espejo,-31.36561822673987,-64.21729239680604
4369,Virgen de la Merced,2764,,,Herminio Malvino,Rozas de Oquendo,-31.37734677083581,-64.21444694611785
4368,Virgen de la Merced,3061,,,Los Granaderos,Roberto Viola,-31.37496459233921,-64.21397091584628
5649,Punilla,2022,,,Quilino,Cabalango,-31.43110365669695,-64.13238350289411
5648,Punilla,1682,,Río de la Plata,Rio Uruguay,Río de la Plata,-31.4284701414481,-64.12888096827623
5641,Estados Unidos,2390,,Pje San Alberto,Tejedor,Pje San Alberto,-31.42190223121957,-64.1530929568973
5640,Estados Unidos,2180,,Bernardo de Irigoyen,Pellegrini,Bernardo de Irigoyen,-31.42154791295269,-64.15556426188098
5643,Estados Unidos,2796,,Ambrosio Funes,Juan  Rodriguez ,Ambrosio Funes,-31.42237356219416,-64.1481316725629
5642,Estados Unidos,2546,,,Yapeyú,Sargento Cabral,-31.42213391784806,-64.15068537120656
5645,Ramos Mejías,1385,,Entre Ríos,San Jeronimo,Entre Ríos,-31.42549764430294,-64.12333939244563
5644,Estados Unidos,2994,,Ramón Ocampo,Tristan Narvaja,Ramón Ocampo,-31.422605613457,-64.14554317940794
5647,Agustín Garzón,4708,,Soto,Samaniego,Soto,-31.42750724744898,-64.12538463547052
4093,Monseñor Pablo Cabrera,1827,,,Italia,Caraffa,-31.39028535233628,-64.20353121696726
4092,Monseñor Pablo Cabrera,1895,,,Cdad de Tampa,Italia,-31.38846077598144,-64.20370764486513
4091,Monseñor Pablo Cabrera,2094,,,De la Serna,Gregorio Carreras,-31.38628667941105,-64.20563855625873
4090,Monseñor Pablo Cabrera,2227,,,Curuzú Cuatiá,Ob. Lazcano,-31.3825182483852,-64.20754028120503
4097,Castro Barros,647,,,Neuquén,Soler,-31.39953355390844,-64.19776545010649
4096,Castro Barros,863,,,Ob. Clara,Neuquén,-31.39769094123446,-64.19908399821253
4095,Castro Barros,1155,,,Galán,Ob. Clara,-31.39509252887891,-64.2016047174636
4094,Castro Barros,1299,,,6 de Julio,Galán,-31.39275380364287,-64.20301432626259
4099,Santa Fé ,321,,,La Rioja,Santa Rosa,-31.40698625307628,-64.20022969932286
4098,Santa Fé,871,,,Dumesnil,Mariano Benitez,-31.4019085253463,-64.19799847239246
4585,Magallanes,3183,,,Sebastian Gaboto,Zarate,-31.37553661868821,-64.20564937998888
4584,Manuel Oribe,2509,,,Ciudad de Esteco,Monseñor Pablo Cabrera,-31.37392828125217,-64.20669146013574
4587,Cornelio Zaavedra,139,,,Tambo Nuevo,Videla Castillo,-31.37595137049414,-64.20263961018213
4586,Cornelio Zaavedra,265,,,Copacabana,Pinzon,-31.37592687327695,-64.2046844692454
4581,Av La Voz del Interior,6833,,,Rivadavia,Bs . As,-31.33862341159552,-64.20791238663598
4580,Av La Voz del Interior,6271,,,Rivadavia,Bs . As,-31.3369854646034,-64.20794881102191
4583,Drumont,2544,,,Monseñor Pablo Cabrera,Ciudad de Esteco,-31.37292494656081,-64.20651671737846
4582,Av La Voz del Interior,6530,,,Bs . As,Los Calabreses,-31.34080898420612,-64.20790450502433
5656,Av La Voz del Interior,7280,,,Av del Japon,Costa Canal,-31.42739106333283,-64.12338063242414
4789,De los Regidores,1666,,,Del Escribano,Cornelio Saavedra,-31.36774751577874,-64.19560095550598
4788,De los Regidores,1576,,,Francisco Suarez,Francisco Valles,-31.36792036900795,-64.19440240636469
4787,De los Regidores,1280,,,De la Recova,Del Acueducto,-31.36831040857918,-64.19193370469331
4786,De los Regidores,1118,,,De las Fuentes,De la Recova,-31.36854307907784,-64.19029197326539
4785,Avila y Quirós,4152,,,Del Canal,Los Regidores,-31.36846685399142,-64.18858874717033
4784,Tristán de Tejeda,994,,Avila y Quirós,Baltasar Gallegos,Avila y Quirós,-31.3666895262184,-64.18830753204398
4783,Tristán de Tejeda,848,,,Vera y Aragón,Martel de Cabrera,-31.36498044392953,-64.19000572856851
4782,Tristán de Tejeda,731,,,J. Burgos,Lazo de la Vega,-31.36389654238078,-64.19109015222233
4781,Lazo de la Vega,783,,,Rodriguez de Ruescas,Suarez Mejías,-31.35793895163687,-64.2331568004385
4780,Rodriguez de Ruescas,694,,Lazo de la Vega,Bartolomé Jaimes,Lazo de la Vega,-31.36078278412344,-64.18836949331035
4149,Celso Barrios,2800,,Soconcho,Pública,Soconcho,-31.45852466873814,-64.1602765517099
4148,Celso Barrios,2900,,Luis Saavedra,Pública,Luis Saavedra,-31.45852993054271,-64.1584032611108
4145,Pública,4100,,Ramón Villafañe,Pública,Ramón Villafañe,-31.46337290161521,-64.15714661705383
4144,Onofrio Palamara,2967,,Pública,Luis Saavedra,Pública,-31.46446330929,-64.1573113010454
4147,Pública,3700,,Celso Barrios,Pública,Celso Barrios,-31.45876529055828,-64.15721669918146
4146,Pública,3900,,,Lopez Cabrera,Pública,-31.46117285084733,-64.15714985462134
4140,Cno. San Carlos,5000,,,,,-31.47178863209501,-64.16901032606242
4143,Colectora Circunvalación,,,Wallmart,O´higgins,Juarez,-31.4680608627148,-64.16318445470503
4142,Colectora Circunvalación,,,O´higgins,,,-31.46709827141585,-64.16810549175696
5650,Jachal,4074,,,Atos Pampa,Ucacha,-31.43262379953398,-64.13234468529369
5651,Jachal,4296,,,Sacanta,Tancacha,-31.43401759573702,-64.13091034173345
4823,Huascha,3059,,Azul,Pigue,Azul,-31.44730427074758,-64.16054656308903
4558,Zarate,2076,,,Platon,Aristoteles,-31.37583859960494,-64.200989530535
4559,Zarate,2286,,,Lulio,Zapican,-31.37586019380199,-64.20381500715659
4556,Zarate,1688,,,Cornelio  Saavedra,Arquimedes,-31.37587028966096,-64.19670391626983
4557,Zarate,1874,,,Bernis,Vives,-31.37581978245369,-64.19868415334626
4554,Cornelio  Saavedra,2788,,,Argensola,Góngora,-31.38089103699202,-64.19619603135219
4555,Cornelio  Saavedra,2970,,,Anacreonte,Espinel,-31.35736176922306,-64.1920229463637
4552,Cornelio  Saavedra,560,,,Quisquisacate,Servando  Salguero,-31.38550104589196,-64.19618702498418
4553,Cornelio  Saavedra,2564,,,Francisco de Quevedo,Lope de Vega,-31.38346359178904,-64.19619266183426
4550,Cornelio  Saavedra,194,,,Videla Castillo,Tambo Nuevo,-31.39004048571231,-64.19595575283932
4551,Cornelio  Saavedra,386,,,Copacabana,Suquia,-31.38781027199842,-64.1960514061029
5003,Colon,533,,,Fifueroa Alcorta,Jujuy,-31.41159754404826,-64.19042101859593
5002,Colon,767,,,Urquiza,Fragueiro,-31.41071473936007,-64.19330029241443
5001,Colon,1041,,,Mendoza,Rodriguez Peña,-31.40953077804741,-64.19737188999594
5000,Santa Fé,425,,,Costanera,Rioja,-31.40571755475016,-64.19972915553936
5007,Haya de la Torre,,,,Enrique Barros,Valparaiso,-31.4388244273053,-64.18767066570531
5006,Hipolito  Irigoyen,150,,,Obipo trejo ,San Luis,-31.42277696550196,-64.18766825393485
5005,Velez Sarfield,172,,,27 de Abril,Caseros,-31.4169714773277,-64.18751829405288
5004,Colon,259,,,Tucuman ,General Paz,-31.41278687451032,-64.1863626867711
5009,Palamara,2721,,,Jose de Monte,Armando Sica,-31.46436902365374,-64.16166846316587
5008,Richieri,4199,,Ramon Villafañe,,,-31.46309500076702,-64.16423437734699
4428,Caraffa,1868,,,Mons. P. Cabrera,Pozo y Silva,-31.39052433877561,-64.20426162836212
4429,Progreso,1850,,,Caraffa,Italia,-31.38946128861408,-64.20589905433208
4422,Merlo,2767,,,Baradero,Tandil,-31.44334855683172,-64.16974122929867
4423,Tandil,1711,,,Merlo,Necochea,-31.44286352081127,-64.17068821949634
4420,Baradero,2205,,Taninga,Altutina,Taninga,-31.44367295334327,-64.16631159069888
4421,Baradero,1963,,,Ansenusa,O'higgins,-31.44371137572777,-64.16837473351656
4426,San Jerónimo,13,,,Buenos Aires,Independencia,-31.41713811181211,-64.18410090638316
4427,27 de Abril,616,,,Arturo M. Bas,Corro,-31.4145746477639,-64.19315719294839
4424,Tandil,1503,,,Manuel Campero,Hernando de Lerma,-31.44292559877516,-64.1724280322765
4425,Tandil,1315,,Richieri,Abreu de Figueroa,Richieri,-31.44338722299658,-64.17629100242726
4958,Isabel La Católica,886,,Avellaneda,,,-31.38965030674292,-64.1864346322714
4959,Fragueiro,,2050,,Sarachaga,Baigorrí,-31.39189022627694,-64.18430564742499
4952,Los Granaderos,1945,,,Primero de Mayo,Córdoba,-31.3816575116792,-64.20017926430211
4953,Los Granaderos,1759,,Centenario,Patiño,Centenario,-31.38325669766151,-64.19822830527238
4950,Los Granaderos,2881,,Tuyutí,Virgen de la Merced,Tuyutí,-31.37500494991463,-64.21282583541425
4951,Los Granaderos,2653,,,Ciudad del Barco,Curupaiti,-31.37597644568822,-64.20923180969861
4956,Isabel La Católica,1221,,,Santa Fe,Coronel Olmedo,-31.3875334735808,-64.19036727195433
4957,Isabel La Católica,,1041,,Mendoza,Rodriguez Peña,-31.388741689073,-64.18812613557195
4954,Los Granaderos,1579,,,Saavedra,Quisquizacate,-31.3853563108067,-64.1951562506011
4955,Los Granaderos,1379,,,Suquía,Copacabana,-31.38670928467997,-64.19267999353471
5139,Estados Unidos,4996,,Mario Bravo,Ramos Mejías,Mario Bravo,-31.42374626862822,-64.12262755190405
5138,Estados Unidos,4700,,,Soto,Samaniego,-31.42373653447077,-64.12494512741016
5137,Estados Unidos,4638,,,Emilio Salgari,Soto,-31.42374043565016,-64.1260603396821
5136,Estados Unidos,4452,,,Río de la Plata,Río Uruguay,-31.42359230404582,-64.12818597662047
5135,Estados Unidos,4296,,,Río Segundo,Río Paraná,-31.42357638114119,-64.13059895855196
5134,Estados Unidos,3978,,,Machado,Cartechini,-31.42352735394005,-64.13410073150567
5133,Estados Unidos,3388,,,Solares ,Obispo Castellanos,-31.42295516024846,-64.14091444138421
5132,José Solares,1337,,,Entre Ríos ,San Jerónimo,-31.42457638460355,-64.1417562098391
5131,Agustín Garzón,3246,,,Diego de Torres,Solares,-31.42609086606217,-64.1426139118023
5130,Agustín Garzón,2968,,,Tristán Narvaja,Ramón Ocampo,-31.42581135745052,-64.1463345756873
5229,Playa Este Feriar,,,,,,-31.37184953550521,-64.25345617406961
5228,Carcano,,,Estacio Mario Kempes,,,-31.37126741544999,-64.2508741029469
5223,Tablada,6383,,,Calandria,Boyero,-31.38467356583783,-64.25761614914312
5222,Tablada,6099,,,Chancay,Paloma,-31.38548136867697,-64.25535701149566
5221,Nazca,709,,,Cabero,Igualdad,-31.38567496524291,-64.25360193038391
5220,Nazca,860,,,Tamin,Yunyen,-31.38447006890379,-64.25298120682152
5227,Carcano,1285,,Del Piamonte,,,-31.37724119323184,-64.25495020203667
5226,Hornero,890,,,Tablada,Del Piamonte,-31.38120591587722,-64.25798255117631
5225,Hornero,744,,,Tablada,Del Piamonte,-31.38293917412782,-64.25921222647307
5224,Tablada,6547,,,Zorzal,Hornero,-31.38385025403425,-64.25941250152725
5357,Galindez,1640,,,Junin,Corrientes,-31.42588522275702,-64.15838248364693
5356,Isasa,1763,,Esposos Curie,Goethe,Esposos Curie,-31.42756296064706,-64.15869995945842
5355,Isasa,1850,,Cleto Peña,Ferroviarios,Cleto Peña,-31.42899966808739,-64.15927781592856
5354,Ferroviarios,1892,,,Rogelio Martinez,Jose Gimenez,-31.43000206237348,-64.16046497046256
5353,Ferroviarios,1758,,Morcillo,Ortiz y Herrera,Morcillo,-31.42959806990985,-64.16193541099827
5352,Ferroviarios,1578,,,Sadi Carnot,Jacinti Benavente,-31.42920144389064,-64.16434079505935
5351,Ferroviarios,1440,,,Samaihuasi,Husares,-31.42894899120877,-64.16596077733342
5350,Ferroviarios,1222,,Hospital Rawson,Bajada Pucará,Arribeños,-31.42845536520365,-64.16909117298903
5359,Galindez,1309,,,Entre Rios,San Jeronimo,-31.42266847033052,-64.15796446718335
5358,Galindez,1505,,,Corrientes,Agustin Garzon,-31.42481169224377,-64.15824691665097
4310,Tomás de Irobi,881,,,Rodriguez de Ruescas,Suarez Mejia,-31.3603942319098,-64.19031799904153
4311,Tomás de Irobi,711,,,Suarez Mejia,Tristan de Tejeda,-31.36197706574318,-64.19247416091281
4312,Tomás de Irobi,601,,,Tristan de Tejeda,Alonzo de Ubeda,-31.36325137585875,-64.19419212536135
4313,Tomás de Irobi,519,,Melchor Ramirez,Barragan,Melchor Ramirez,-31.36474947875309,-64.19627258915364
4314,Tomás de Irobi,335,,,Perez Correa,Toledo de Pimentel,-31.36683531984543,-64.19906772744756
4315,Tomás de Irobi,212,,Gaspar de Medina,Toledo de Pimentel,Gaspar de Medina,-31.36821599837693,-64.20091656980496
4316,Gaspar de Medina,517,,,Herrera y Guzman,Suarez de Figueroa,-31.36732191047476,-64.20203340550562
